m c sigma
0.11741321863018683 1.5035153424980976 5.019601883501087
0.7258690139868684 -1.7101690112797865 5.182340310913042
0.7025374858800132 -1.6343736716655153 4.761328230580068
0.2127758834862548 0.4581604901589702 4.977939380528089
0.5757175461273303 -1.4887921093997505 4.913453105480038
0.6528440332609391 -0.414043426915238 4.942831453769666
0.2964258807528676 1.5084131056086405 5.130131715623296
0.17017050860049204 0.8340112144674574 5.10931510339502
0.5727586828260494 -0.22717656455254365 4.525656871644575
0.2675516125360083 0.14307426459783734 4.784661847940866
0.2167246015311987 1.7371034416613869 4.919604991170138
0.5395592153742542 -0.14376833606256434 4.462461637227091
0.6055532564006497 -1.4550212940548661 5.32602688544756
0.4092066154965792 0.9729757243607415 5.270239625559734
0.6642584299140774 -0.965946578253543 5.437843150461918
0.5927658864667434 -0.5768607611339436 4.477002992767423
0.33429974645267435 1.2430040972815535 4.702219461116394
0.26068395294357843 1.581142240291924 5.205718394473131
0.27275477548587684 1.5891934503047658 5.045186389340825
0.5991393472983801 -0.1774972039752265 5.334871966687733
0.1772254370433693 0.7837392404553576 4.949406095143174
0.1833482261828443 1.761965520987765 4.883375232307535
0.5578510454691055 -0.5465993911445333 4.425759567150999
0.2535383706388738 1.6406812389350067 4.966660348904888
0.7136301183005462 -1.5675733077622613 4.777188055196301
0.2148442526658661 1.725087447334952 5.111795437971486
0.5682265023617428 -0.8601490258792128 5.561989054088715
0.3716529988359861 -0.5452351652802006 4.945701083718701
0.3317291844320941 -0.08664130974600481 5.428471471973506
0.23024570345247294 0.8356722654756705 5.4713461386869895
0.2560488083037597 1.5863998774311252 5.196034379135094
0.3015314636173488 0.2752741714867266 5.509152864056276
0.620968157751086 -0.9148897653797561 5.5140064697999955
0.681469103828331 -1.7363181179542468 5.070478626722679
0.6815660758737231 -1.0553187883469133 5.375874341885451
0.5053567426128676 0.4440169646465133 4.748151240320048
0.3636622901315826 0.8542083300811654 4.503701291012371
0.43840150019628626 0.45565906763348396 5.5478876210328085
0.5739472954120413 -0.6414437538679416 5.568062597262964
0.7360396033331122 -1.3171903378774377 4.990363408092976
0.5146609069073782 -0.03320590578951932 4.454319600510253
0.5172164040468464 0.06757755193450699 4.502251315878856
0.50828401391 0.039821684229919274 4.466518332758865
0.20055545020659776 0.6034702037352204 5.063204164347991
0.42571188112705044 0.4391512749342139 5.572892170672005
0.5695836921761286 -0.39558252846320974 5.5398881487171625
0.6382840660304758 -1.1198419519303102 5.468130200845542
0.4375533335524072 -0.6322064247682522 5.447658737220863
0.13091078760536884 1.399937816618515 5.023061671100704
0.45426649544615394 0.48920453273025366 5.484117403806046
0.4658253677463259 -0.6326835506731445 4.495230956400983
0.14883041187286566 1.3221130419442462 5.221617708607967
0.17704560511174527 1.3274747760938777 4.68114948913432
0.5018708752719817 0.5204897670708757 4.894024637749436
0.5720393378712548 -1.2767505727797777 4.668169898304214
0.30047606292476914 0.765829927383578 5.5613000145303
0.30921814487890675 1.3806477150812455 5.221747081563885
0.32905662957396886 0.7467781351094205 4.442529719235839
0.2445371465207417 0.2767213183414432 4.9565091303230515
0.5074975078553211 0.28759787799007697 4.6102503804244375
0.7132566009791818 -1.2765658469601193 5.2480633857553824
0.6250824045731449 -1.3464841730934367 4.632695649016504
0.42869652152644533 -0.23561272671755007 4.417647310938276
0.662542887948656 -1.0659269399235525 5.415579015512478
0.6434846665009176 -0.5249884501486288 4.735291664774183
0.30439459458111084 0.4222493232497486 5.540438550991883
0.6030383296789552 -1.3496114983645726 5.361661247438738
0.13782638608742204 1.4774475222392827 4.888925360193054
0.4250061773495312 -0.6390237161714065 4.6440892268941205
0.14787038031895056 1.4237666884542621 4.814386077457907
0.2322776234275869 1.5721995076015123 4.775242231964446
0.6749063411891577 -0.6615707096403884 4.930248093651996
0.6017657593498726 -0.9522151891261901 5.5110547056264805
0.3461585156745031 0.807240925578296 5.539464419785015
0.7126027039935762 -1.0498335471004525 5.0851959987283015
0.5181203259240229 -1.0345682648786636 4.62932085915987
0.16751124151806837 1.7374013712704555 4.993903162685908
0.15056581660562976 1.6686762625053397 5.1180401761885435
0.39957651042865694 0.5825686781234349 4.462965093811439
0.5137111746688532 0.43690261187991286 5.149123417107072
0.6723960557661839 -1.6862406144468214 4.98232522254429
0.22618483785383908 0.530544683954127 4.765074921871111
0.4275550961884725 -0.5392567255162946 5.4558813407878235
0.4583685448046198 -0.7485681253679717 5.413042912750949
0.597768242346799 -1.0552596884796936 5.483328497183988
0.45601335885069194 -0.28611340274328834 5.596439647570268
0.34613649227955723 0.9034178503698067 5.4953903521900145
0.4123097238951402 -0.6725607096713624 5.235853240620151
0.5427969346798194 -1.3137275643030553 5.092989770253352
0.6405512754964693 -1.410692160642229 5.341564297882725
0.24343024628664783 1.401460906940101 5.356702956001479
0.6833436368051677 -1.0821856903715168 4.693814537878938
0.710762089919652 -1.0423818758995425 5.011297629072292
0.6186847093968856 -0.6268102485676668 4.572287500417459
0.4176152507480002 -0.7345105351864931 4.877459623063494
0.2343958787822129 0.7687126763071013 4.591843553565163
0.38382385640793126 0.169567474559277 4.407697562868189
0.42601162800962433 -0.7895607358637897 5.088378581316971
0.31312555503241146 1.0337825540039 4.539679989961385
0.5474867835000402 -1.231259783138476 5.282740808993273
0.36447404177586734 0.09422031249450402 5.556308081926636
0.2550019697049076 0.7230486682001955 4.544180146211408
0.1949769434742305 1.3588214349616612 5.34204707176443
0.6231843247752027 -1.558723891347628 5.09696476265217
0.44934246435137826 -0.27985335831200686 5.5805499936827
0.39773107345011105 0.27808449028911975 4.406037773808842
0.21129462223909934 1.6743584856154974 4.99312296661352
0.46525413815869215 0.486583057577727 5.40905543957054
0.34141600198207467 1.26146156187336 4.8912914875141835
0.34782593984352683 1.1083999330886383 5.334751302324047
0.40444662627305644 -0.1909381807181636 4.462081472456036
0.5189932788307401 0.10332979808400777 5.450339278979274
0.35900638493112036 1.0505476780387415 5.345709402335873
0.5462185430032097 0.2261729044386156 4.899160608753848
0.5504464195795427 -0.40579902067557305 4.463931041275542
0.38499231353730146 1.0646868510103973 5.158615343204932
0.19877715538693963 1.509919419451149 4.7417342133530465
0.22151391342217722 1.5547688036634866 5.231466111608665
0.27848055867042415 0.8633570356020637 5.503803510237382
0.45401449336146216 0.4078585418460072 4.51965297321284
0.47932335324870406 -1.0276228132987155 5.099727120005771
0.6321301563906728 -1.4503556260584558 5.2752796648809515
0.5826744278681373 -0.30997833932766805 4.582114474960363
0.15011312855635972 1.4778821341385475 5.131074953434686
0.7190337558098713 -1.4125280063338488 5.121971894278699
0.45519804034104683 0.6093798191660227 5.332141127689236
0.5781467894783932 -0.035247593915632924 4.7960899025311425
0.35661312666832423 0.3599233313527388 4.429816854634845
0.5661316064700278 -0.41054175293622475 4.500449297601965
0.5910435602046266 -0.2628113250660151 4.655989454343975
0.6591333104356166 -0.6488328967322436 4.8185843327107865
0.4640925120362533 0.6661853738701597 5.166598204638749
0.367066274913462 -0.11260245975239247 5.472164911367021
0.23864102583382754 1.5263083538873135 4.805821012899948
0.6600348054661014 -1.270593919983196 5.3495706956839415
0.2955395581460043 0.44742281701487974 4.518563135014
0.2330710365444294 1.1680143228395221 5.409154599722909
0.4453002876303498 0.7722166706216851 4.884732681517851
0.6912434499413933 -0.9734417418217733 4.840118341267342
0.643238042221568 -1.2433859184401397 5.372246969759065
0.20117263778528371 0.9135275274387968 5.296049333735162
0.28276632109780375 0.4336293149683761 5.4402480950011
0.500195573812148 -1.079012920522187 5.173725530847308
0.20658961130156073 0.9984907254871764 5.344784774534253
0.2574870629929927 1.5256790063237755 4.90259478230901
0.31417887629098584 0.9288809781220162 4.5189013377419185
0.44267216450254154 0.7146794708474631 5.265818691792435
0.7073417201155277 -1.4416993286424353 4.853113693669067
0.4943474455872112 -0.9639195344898703 4.701181488902525
0.3906258466463097 1.0474209412832893 4.988982755215226
0.3571273582204054 0.19508285479745613 5.541365850242671
0.6300453128886452 -0.9128480124123719 5.424929695296502
0.5248622716161321 -1.0739315747993279 4.689428754327278
0.16667361037006054 1.0918838058709062 5.111735121996025
0.6181627268700173 -1.1636001712066226 5.404812762658366
0.5433289315746999 -0.2186789004245946 4.50577707663962
0.6923084491559912 -1.4062239494856559 5.230852798395944
0.46927656568409204 -0.9511582831286489 5.138867997397841
0.6834776806158172 -1.604041130479289 4.958896194369967
0.23958350687544397 0.39265341191520076 4.9326635820874944
0.48428462996462573 -0.9484515082993934 5.26356654188707
0.6426724767108116 -0.6727685543533228 4.696098779857873
0.31670285793338643 1.3032916302345439 4.835921362306729
0.24094815767102537 0.41368112100883714 5.1515496240407375
0.5151897289389361 0.3337998143397689 5.22238066792201
0.5718399726621723 -0.956759242259499 5.4576310060177295
0.22032290258817794 0.9846729909947705 4.63061088495324
0.5567044169054834 -0.8438447222611298 4.511812721536883
0.5045816367255829 -0.6948854601654424 5.4921278689575335
0.624811532325249 -1.4836406252737868 4.8525284488104505
0.7017645212718698 -1.522396969796131 4.9150325885983275
0.5316075820399551 -1.0855315844893636 5.3150680512919095
0.6430224275299123 -0.86915497249392 5.37107092770767
0.27137891465487146 0.8954439264305138 5.463526813129425
0.6740224537026412 -0.7635098817703148 4.929118859670002
0.16045097424522753 1.3844241142164835 5.134385046383397
0.6272861505548472 -0.8744038023485132 4.586632201876746
0.4850300895893882 -0.3512581473834562 5.552861293161872
0.6993502478875436 -1.5394624785402757 5.073849673270415
0.5054512018298609 -1.1091089382990933 4.928838139073707
0.2978934335355101 1.3945834204952878 4.9601261932403915
0.519412277730733 -0.5707195929094127 4.463935160208358
0.2358512765019027 0.9822457654821339 4.596602066254364
0.579536621074201 -0.7196221477144655 4.5093010143827215
0.3067825038100732 0.38078973897626556 4.525995118497389
0.551958052795746 -0.8326021440482103 4.516209017998251
0.6912168075706544 -0.9517355453154801 4.958626083958876
0.47391718088722434 -0.81676576702153 5.338231924490911
0.4412616701988556 -0.7943537637214608 4.856582337005294
0.553374020161963 0.1461820334029813 5.075015135978927
0.16250824714409046 1.5046488546974528 5.075622778797394
0.15806864629457965 1.4219685148395103 4.93853282783787
0.4477913027434167 -0.350122284399073 4.468842810423686
0.4927869190121198 0.508554647236354 5.043859002225166
0.18674554594029208 1.5998810952296747 5.054757354002188
0.4881934474190984 -0.42390858679450316 4.451481351722653
0.46520206040476747 -0.22698823483994102 5.552901346716533
0.3614697959701869 1.09230656642141 5.2084722987309835
0.5270344798351673 -0.9515367596717061 4.605789776116003
0.32269211357665023 -0.11968693959237586 5.1768341867362
0.4247658835186189 0.8558143789651775 5.073887495361635
0.2736614128429826 0.7199178824051495 4.540517285138853
0.4820359285707754 -0.9146919007622563 5.261006383317769
0.1985893058284667 0.857198994463543 4.8165038018994135
0.6399876049040693 -1.1423812920755052 4.636394489407498
0.2581581841396411 0.308443371178448 4.85871561015389
0.5429800854219501 0.0702645074514785 5.303162529614619
0.5543879241908231 -0.39200093848639184 5.483308980073306
0.174100592677765 1.059120252159051 5.067476614542973
0.28551639742086843 1.0533298477504243 5.419994627554349
0.4949955249539053 0.36363783181614284 5.299286909332341
0.2726901780410391 1.0060357950553183 5.430621542692846
0.6167497214812576 -0.3006335870063659 4.943739604386408
0.373102069453794 0.723487052209927 4.529013796025723
0.5981528063227246 -1.1039747664637132 5.389949250045799
0.47894314828362883 0.5578625741954384 4.881847875180121
0.3089140886298245 -0.0637852941428767 4.952730803602435
0.3489311191741226 -0.3118142303757587 5.035995191874145
0.22160750340693533 1.5668455554833849 4.963405626919363
0.31654912112144484 0.3888515260073775 4.510882598458684
0.43785236415355755 0.1443974659934848 4.4415836282812915
0.2097190788535165 1.5811942094925344 5.0246754096303725
0.5767656748883859 -0.29666900758527914 4.608683555376125
0.6026941374694041 -1.2870300828904904 5.288534161499766
0.40684049264051386 0.6327481673270099 5.435688404369294
0.22258011003177092 1.4318852984212 4.760027372490399
0.5215839323347078 -1.011205768997397 5.316310150919671
0.5897997857816147 -0.5014878965912495 4.5747328148410995
0.20923297007625405 0.7118204654875981 4.900539980142231
0.6397856142126344 -0.7477765331559474 5.3140874741939115
0.258446744652513 0.9447971385484908 5.417647902219405
0.34283035227161335 -0.07350610220294418 5.35205797464633
0.34859814644569387 0.5805274378786174 5.509971984858936
0.5180205587905886 -0.19651373540258632 4.48501810609478
0.3437197513383009 1.1046370007562256 5.259498798748395
0.21389035972710096 1.409265935686915 5.239299000839011
0.6954404656989072 -1.2655637142178937 5.141189974481034
0.22499071925022654 0.5949577568487889 4.866440026532985
0.2590960005305363 1.464641891319617 4.91602178502733
0.4823826804777416 -0.796664775834631 5.3540710572901205
0.6560631280656348 -1.0348138652655308 4.68637922839131
0.5962547118142831 -1.2343291842915998 4.693103060737714
0.5413472971359763 0.162118097445616 5.1600279158362365
0.6133481410942349 -1.4478220577802157 4.973391469771158
0.6705666410859639 -1.3698646901305462 5.206393923398975
0.4688656211637774 -0.05728005556679383 4.450666989155121
0.29197307334684675 0.4029170089663183 5.4010711888015095
0.3763578856492805 -0.3338119620057278 5.285225552857464
0.3017352616003221 0.1578182070411298 4.6894061428776865
0.4114619256415402 -0.4549039745523984 4.639326917974083
0.18304867331912614 1.0754530183044264 5.138698890884959
0.20064051661866844 0.7941366596609232 4.99585277083599
0.48882481569196945 -1.0078202750043992 5.036155467359055
0.46477049853738694 0.2771794356148298 5.450809469836912
0.3031162936972342 0.11523313440048 5.271562097042457
0.1813961895158665 1.4690682637415367 5.109302458835962
0.6207277636618497 -1.3489526833042442 5.2305505544909625
0.49321115913836194 -0.9985110902059497 5.143066837281163
0.33037059050514805 -0.14574369559557865 4.845821501719986
0.3690064408997161 0.24187752622467862 5.514163229315634
0.3809210234754052 1.0247620140740352 5.0783002043610495
0.5286017359640611 0.21796393232691136 5.182359960340324
0.5683814588461612 -0.2420769243769243 4.62388610686893
0.38686769623577133 0.7218821303413883 5.410433087076344
0.5737227563892426 -0.23901667234432122 5.338332417168044
0.6814113500184176 -0.9539442638066113 4.9212177413592855
0.26415287085689043 1.1668490906164979 4.6409089380060164
0.68528852925942 -1.2012339797398137 4.829626603204399
0.4696107659865554 0.16628525132046734 5.473688316898714
0.21405661578786167 1.1893537263452867 4.702569394440312
0.5578283895023899 -1.2641278616688283 4.9534237458622234
0.4862023679357056 0.5050617631602496 5.014414660008719
0.4669861366459999 0.028280171001555665 5.5087426702661055
0.32461660523311975 0.3099231208382647 5.446972884284918
0.48521492879015604 0.49792757170193935 5.091692107336759
0.33318781820028753 1.162204431311241 5.191676521584894
0.6682404719880639 -1.1450219627865403 4.751533188817919
0.22546016088867332 1.4266292514383982 4.806453275800772
0.5781355255884651 -0.6583317287391053 4.542762259257092
0.5985751972436404 -1.3869073010698223 4.996829743129874
0.3210470914052094 0.10599483558239475 5.34388778078009
0.22996157037942583 1.0583587258508453 5.329759144271149
0.49336324061694314 0.0962070900504135 4.53990813137556
0.5383636722329582 -1.1905833274991633 5.0329745255974245
0.40279493976554365 0.8485267082558465 5.224714851772704
0.4447845954890467 0.4810799480771224 5.381122126749674
0.22085328935407839 1.2446975571536996 4.7102087145205305
0.6626193564498201 -1.074390928647549 5.251114215289478
0.28177739841460747 0.47976227408742744 4.611308409913083
0.5632685071148595 -0.3031352454704854 4.586945689202647
0.4325956069942434 0.6112993862831719 5.326544445011983
0.22663872812806837 1.488217283824929 4.921055263177271
0.2729709434642961 0.7683149882423401 4.573182269124187
0.33642102537337315 0.16364628846919738 4.55842171850224
0.22737683753145238 0.9219003823440075 5.305404841255274
0.5305734844595511 -0.10109032358199821 5.412260069745495
0.41288823710228517 -0.4473762715943268 5.334231977674312
0.5758735515846157 -0.092626866661079 5.143208631938246
0.44319244818639864 -0.639854660308639 4.688656995509227
0.3683001979913978 -0.3725791125794542 5.071018460568557
0.3168473001810349 1.157220404371472 4.7368379128102704
0.2644763003965074 0.6869902929094862 5.371331716104559
0.2237778973167792 1.2436157822615654 4.714291105357371
0.5289615180995019 -0.7062912204838436 5.445871364149469
0.24110182992005408 0.5067989838199205 5.117695637890581
0.34000384421372826 1.125497053303918 5.1819374335750465
0.44327338291565377 0.706881468745649 5.081807086708627
0.3206485201227924 0.46798321978248225 4.52051787606173
0.5395378138089737 -0.06727927255104937 5.358884975668272
0.6119995473296213 -0.3479610497104648 4.882600814603241
0.22410607691420836 1.1086588596260825 4.688075082218196
0.36478429209874763 0.8858291805702572 4.645885163177249
0.41652024576281943 -0.6352618173185947 4.956711292578139
0.5568155839078395 -0.01235035261451567 4.777887166840179
0.47206662218146633 0.40684817773841075 4.671606538687535
0.4890298584710711 -0.7871704486465714 5.336337487415169
0.6278577204391317 -0.9506470208140918 4.648671280189445
0.3435126339209135 -0.023387945508163366 4.644930547998378
0.44361560294207003 0.704220374967623 5.049470565497098
0.34701863702012814 0.5240061241940737 5.474623092564163
0.6842828827929472 -1.130102491119133 4.912675428613894
0.2534504261035867 0.525699963011208 5.240043094838435
0.667334218204393 -1.4227655423754386 5.05513494726511
0.44583451912343747 0.6869652469117629 4.916512641719474
0.3760670590786208 0.5811895720798166 5.454808059919105
0.5094846488434545 -0.49419327106627464 5.473697790135804
0.5909485534999764 -0.20086232206955357 5.103817118677128
0.6001591000645247 -0.3236848291751302 5.192035783684416
0.29209663919819334 0.970895058556962 5.382545190336994
0.6564761373736216 -0.8369781488430847 5.17496556982623
0.6311503127700641 -0.6654786812116957 4.736519556717678
0.2803946136985132 1.14403176455051 5.313113467466613
0.43748005350661445 -0.5037954906395807 5.365658039429205
0.21561430897832035 1.3796700184953155 4.818408211290622
0.34294009593504987 -0.057780855502575834 5.298219667808711
0.5726737257298481 -0.32569186832847774 5.34812280516189
0.20495419294603812 1.4629751525839607 4.9858434167948715
0.3307903570331271 1.1917188645787054 4.943215568919425
0.370310927927227 -0.2829602265463813 5.235466643350075
0.21069170879056942 1.0600153302023445 4.753141908504242
0.47228574328281175 -0.451253612737621 5.455820417762816
0.6082450147152763 -0.7704442079707747 4.618579800157353
0.2873894266718566 1.3330626881440395 5.039422267010217
0.4631942077618417 -0.7864228555297579 5.199273659408446
0.4383929774591058 0.10825819220090249 5.4927229468896765
0.5765209988945074 -0.38396069738267125 4.623759803948439
0.5569788908742603 -1.2074331113600387 4.892214506047799
0.20475872994705413 1.4451841712989015 4.962556979717741
0.5596161215057498 -0.7148010379012937 4.549371768539
0.444636579634648 -0.6869214268101453 5.210814434468332
0.4462422044509514 -0.45383934725265807 5.406463708159257
0.3790080451362742 0.17010367421636863 5.475823964238949
0.2795528884202381 1.3207723744248892 5.119990219789271
0.21387545322389856 1.4198138613823486 4.890727311928877
0.388054994858272 -0.1913932932649367 5.381924740457087
0.5062503716012834 -0.645017518585199 5.4235653808818896
0.4219226756617353 0.723348058497002 4.764683363029447
0.2914995047239427 0.13255575923299956 4.96734130322359
0.42694856788720326 0.43925757636537277 5.415629368616153
0.43366371378508994 0.6585013998719345 5.224879037856055
0.19272595306043194 1.1745702558940585 5.116640676983004
0.2306355582902727 0.8813124186300101 5.264345820319784
0.3037509084227783 1.2684681321602573 5.05221511423446
0.39196670735715267 0.4943031966860696 4.5209436206628775
0.19803961593267344 1.4028992602114823 5.031797270746364
0.6622918126691113 -0.8758610383471832 5.093811106190836
0.2636061400656929 0.3885569046411703 5.141589520712739
0.44127419607697055 -0.08070285520548537 4.478664756365619
0.3855884969534339 -0.3851285327273035 5.186799675316072
0.6476708506467586 -1.389156777923125 4.935034416651455
0.40922098967107157 -0.503970945860968 4.779383721216147
0.4159401879426309 -0.5317899241635651 5.209225293479811
0.2854528722539116 0.5048252861403322 5.348618670622587
0.6376644915582858 -0.6044130186126551 4.911468778178155
0.45436554708044685 0.13734355105552876 5.4598514845602395
0.4646784263575194 -0.3761397990900295 4.51379097135842
0.2076526728648576 1.284737105050577 5.157225781672119
0.5223405734891413 0.20195795921847726 5.150827835078151
0.666862737078675 -1.1272493409759303 4.830091827455563
0.2200942183050888 0.8480259802612413 4.805116377473921
0.25898678993907626 0.9761534396950422 5.327931323531649
0.3903030273380348 0.24416430081634033 5.4724456357554585
0.22284413336035325 1.2540186003074787 4.77773835624961
0.5358665811752784 -0.14386275458329378 5.365815869918467
0.3682608578762484 0.3849266511518352 4.50358169139286
0.36666627554500203 1.0231328347649615 4.942564053769949
0.29350249228638725 1.1869441894225554 4.758888769332173
0.2661008242378742 0.5980950592944962 5.297403165885469
0.2923988308971153 0.41485526656346483 5.325607153316061
0.32780807257266764 0.7407986399414712 5.406303350085112
0.24632252041192565 0.5603980744868444 5.142083557468263
0.3680944316242027 0.5760182726845917 5.429932995743511
0.2860513072365012 1.2189161155411163 4.777624289081245
0.303656322695423 0.0777088298632127 5.0289931578495874
0.22908993541171413 0.8520907492171337 4.75749846355972
0.5670824088673633 -0.8356473141273324 5.371367110252736
0.4077948742431863 -0.3697682028960001 5.310912848613443
0.3057320944928002 1.2228949663117592 5.092109521207257
0.43987129275461734 -0.6288883932663265 4.761321840106362
0.5475210886628147 -0.09753036476225074 4.6898285617683255
0.31321661483303775 0.5213243056237262 5.4004907928515085
0.26053558236064595 0.5717166830456661 4.724152131145169
0.5123563495312812 -1.001835941859067 4.868746723911313
0.4222095261943437 -0.18831719730600738 5.431636709521397
0.47321017069728755 0.4814513834566636 4.86089912933917
0.28756752412423137 0.19892514595349464 4.980330503657855
0.6250756477833651 -1.301693298117742 4.864741788080594
0.45501428335747796 -0.7666763662346423 5.039476307652402
0.36542044251465444 0.3448898174587347 5.445203916933316
0.5945419080899861 -1.2720245225297984 5.062037343401478
0.4002742965909756 -0.4791757816025717 4.888554440264371
0.23947623102690965 1.1838274221206198 4.747512343352369
0.63382251900326 -1.0987252402994496 5.2289280532923215
0.5632310055571099 -1.1262437380033936 4.793297658068142
0.5857997048983287 -0.5729057840442748 5.335677376983555
0.406155225181054 0.8060181297103863 5.119247846642558
0.4869228215402657 -0.7301050667908102 4.663461505330224
0.6010527109590191 -0.956049814266303 5.305705634382401
0.5998193439772441 -0.47195361527862967 4.735321197618376
0.5923051417645772 -0.32215838174458056 5.152857197532854
0.6272893997801904 -0.8443250565952063 5.249539737377395
0.5309496673923771 -0.019789397982944656 5.287846598294031
0.2614286628565594 1.153332591981708 5.23971617047197
0.22395449128496303 1.348234928188352 5.036389356444837
0.2760551638166156 1.2332353623760506 5.15718282057371
0.4607679688537939 -0.1406376238917253 5.450689236978192
0.5534420287618741 -1.0444369040240786 5.218822609734746
0.5674622195996917 -1.0535562569677248 4.723885613983212
0.23650796462350232 1.3444260576480769 4.945957855945315
0.33546438356956315 -0.059836511511256685 5.138197098378913
0.5962009376816263 -0.6151285080015696 4.664709347038361
0.2650075100610239 1.3114063109179739 5.008519854401854
0.27118054405398484 1.2481522991709726 5.136519191750542
0.41175108669965743 -0.3398684614459304 4.645894650587356
0.4468059249805018 0.33674274964465 5.3648324695287375
0.5030572203412857 -0.7029209355025772 4.619621679063995
0.6171090018920632 -1.2905067357104596 5.000367226117941
0.2379330890540146 0.6626871066441709 4.89685134068997
0.6407505671984087 -0.7316072694632494 4.915620588802532
0.6007593289623312 -0.6272631193930702 5.277416117991861
0.44392503824721125 -0.509844554326673 5.304317382316073
0.2496666356063788 1.2585178029920208 5.138043072641734
0.5387469096793138 -0.33931189079859947 4.577229625787917
0.5523104499037153 -0.22803675888897756 4.658890425074543
0.507217297438628 -0.4216105506263559 4.5370445810485265
0.23148695875809894 0.8635479888229711 4.79470907228786
0.23998876141213055 1.3213685012565768 4.938124696987943
0.2696163531252684 0.49921079307698335 5.2041969295608705
0.5134946634234093 -0.22817700771266392 5.4015915326131845
0.5775016999964212 -0.5371703690792045 5.3243530835113
0.6403079713143406 -0.7622589429977376 4.882073850580731
0.5167561200924551 0.21973247941929097 4.9585634641149845
0.35953581985969457 1.0073888137491949 4.979570811951421
0.2583184730298466 0.555047684347473 4.803362878688512
0.6040779464498074 -0.39369342464095003 5.028523413668051
0.34650184052436017 0.4303962599748221 4.548810295626194
0.5353525257427093 -0.36531303553381056 4.571120349731034
0.5204841716056909 -0.8905923292125741 5.2392484729032285
0.3632324483560172 0.9858994651584241 5.026322040822238
0.6375128794531673 -0.7472353397927467 4.874634139681589
0.48322142706999804 -0.3996450356349235 5.409648415933588
0.5199102047524979 0.0382489319415904 4.691503888691336
0.5072909124363633 -0.9554561057448465 5.043008491636787
0.6481885073509047 -0.8614216730632016 5.052708375020334
0.33972900592925354 -0.07393369941562389 4.842893718496462
0.5107082724694623 -0.9048508519678731 5.181021657591474
0.5670901192900578 -0.21245756595841647 5.194020440679883
0.46092116020682644 -0.3974902029503413 5.386346621316781
0.3266322026521543 0.09584737349452732 5.222864371278058
0.5443995356114112 0.03324153463704205 5.007802496585168
0.5389782970094328 -0.5992455437112332 5.374223489792787
0.554983076854876 -0.47766946568270185 5.3541762941397035
0.456497268956651 0.529985913324019 4.87187587891721
0.2172403571803353 0.960876380824562 5.04437042553592
0.33831092541378494 -0.008942653098365172 5.1886029819301225
0.3661291442072263 -0.230581131602013 4.851190500143178
0.5569994324199576 -1.0029366007641611 4.737180508200978
0.5904644299401554 -1.1821885852563225 4.863338694910412
0.5026791888687632 0.06850497642374886 5.309828460730848
0.5864054563108199 -0.5786795229684079 5.2889472361111
0.6019593896068248 -0.9803716023284874 4.705477147823761
0.550063652074918 -0.7148305350545501 4.605916317971124
0.5132479461995366 0.15401923864711486 4.783744400862529
0.5422104687047334 -0.2805681814080683 5.33268633326025
0.4252937397192353 0.45440534053988024 5.330055759190079
0.36671162220209075 0.19349169375556974 5.3890201555270405
0.46374829193637174 -0.720863949806253 5.132720037396711
0.6356010324716681 -0.7538166026882229 4.894864982421759
0.4985611139716322 -0.026982562127413123 5.358349382054666
0.33464782029218754 0.33355824682842794 5.356176209312644
0.3789783013918706 0.6324222236422621 4.614636550388347
0.36652280282770483 0.10568442691529834 5.364045794841495
0.6090939572009536 -0.48953789482971555 5.06971413849498
0.4137867967701531 -0.03280521164163397 4.54070978921274
0.28175494337748214 0.5883638324598888 4.68353967255446
0.3300760032798189 0.43260254564038103 5.3609700719401125
0.4782117952323723 -0.5542481295927297 4.617212815916823
0.5743793610257988 -0.5802953962387969 4.641313631020852
0.3162343466067444 0.5253578299873469 4.604381563497758
0.3681391978991787 -0.23154474531822045 5.0955398973510775
0.3862848356500573 0.3143912724303859 5.40413852609356
0.49689760875716965 0.16462858863208396 5.251464336724673
0.5397554123803814 -0.7039382011337558 5.336254320394653
0.480740593796761 0.3191006860332255 5.19160865677714
0.44186756273813305 -0.30932717560676504 5.36762971233909
0.5478292319841891 -0.9383048303731769 5.232856779945538
0.5190668326966266 -0.6640244484740805 4.611556827143983
0.3332752012112106 0.3599369814968796 4.598286167016118
0.3307332213180907 0.06757133471327226 5.187660113150655
0.2620539008471632 1.1535954971389555 4.800655933804444
0.25392684331715093 1.2501195446161435 5.0203446643514535
0.5603399197881398 -1.1103299800289357 5.015338325926222
0.5958970410468618 -1.1724634433215158 5.074284600984637
0.48511894536090394 -0.8363006603343481 5.026408851478571
0.4696433661315736 -0.1214040153841478 4.538482835278187
0.5545376134927378 -0.32319456566124893 4.658226563993852
0.4049278493095742 -0.3570658480791875 4.741808199283622
0.415249194312553 0.34067769146789306 4.566151182841389
0.4702457330809526 -0.7677842931368528 5.037431507429609
0.29555770525080816 0.3185135795611429 4.782676613139184
0.5444404933218101 -0.6706772766421536 5.335067484536556
0.6275904461004311 -0.7962461624728225 4.820254165187766
0.27866724136784443 1.0921530854280115 4.76763998282891
0.4657040939629947 -0.668051750770768 4.7631178411806285
0.2793146824083633 0.527649269899273 4.736727683177378
0.44096703044835284 -0.05538860482391916 5.404372006033564
0.4682147936301009 0.2135915836111626 5.3145159303953635
0.3319059820502726 0.9684039398208042 5.188392138291276
0.5907989248103225 -0.9076759780594639 5.246656108810858
